,raceid,label,start,end
60298,2023092400104,T001FL,7440,7460
60299,2023092400104,T001FR,7470,7695
60304,2023091900107,T001FR,5860,6550
60309,2022020300101,T001FR,7120,7565
60313,2022122500101,T001FR,10350,10610
60314,2022122500101,T001FR,10680,10905
60318,2024081700106,T001FR,9820,9910
60319,2024081700106,T001FR,10450,10975
60323,2023012100102,T001FR,9815,10445
60328,2024111200103,T001FR,5695,6175
60330,2024111200103,T001FR,6395,6470
60331,2024111200103,T001FR,6585,7310
60338,2021092400104,T001FR,6955,7725
60342,2021090400109,T001DRONE,10875,11510
60346,2024032300106,T001FR,6745,7030
60350,2022040500108,T001FR,24615,24835
60351,2022040500108,T001FR,24860,25205
60355,2022090900103,T001FR,6265,6740
60359,2023021600101,T001FR,8240,8895
60363,2024092700103,T001FR,5445,6560
60368,2023122300103,T001FL,6345,6515
60369,2023122300103,T001FR,6545,7140
60374,2021070200106,T001FR,8810,9360
60375,2021070200106,T001FR,9900,10045
60380,2022110300101,T001FL,5910,6110
60381,2022110300101,T001FR,6135,6495
60387,2023112700101,T001FR,6285,7345
60391,2023120100104,T001FR,6365,7075
60395,2024092000107,T001FR,6285,6465
60396,2024092000107,T001FR,7280,7380
60397,2024092000107,T001FR,8180,8785
60407,2024050400105,T001FR,5435,5665
60408,2024050400105,T001FR,6100,6765
60415,2023030200107,T001FL,5225,5500
60416,2023030200107,T001FR,5520,5885
60420,2024092700101,T001FR,6275,6540
60421,2024092700101,T001FR,6905,6995
60422,2024092700101,T001FR,7190,7625
60423,2024092700101,T001FR,7960,8660
60436,2023101700107,T001FR,5775,6660
60440,2021050900102,T001FL,14110,14460
60441,2021050900102,T001FR,14485,14825
60445,2023121500106,T001FR,6175,6545
60451,2024091700103,T001FR,5455,5490
60452,2024091700103,T001FR,5665,5715
60453,2024010300103,T001FR,5775,6310
60454,2024010300103,T001FR,6350,6790
60455,2024091700103,T001FR,5735,6240
60456,2024091700103,T001FR,6265,6585
60463,2024091700103,T001FR,6730,7025
60464,2024091700103,T001FR,7210,7685
60468,2023121400107,T001FR,6425,6745
60469,2023121400107,T001FR,6755,7035
60473,2023121400107,T001FR,7045,7135
60474,2022112100108,T001FR,16180,16850
60478,2022041600101,T001FR,15360,15370
60479,2022041600101,T001FR,15505,16075
60483,2024062300101,T001FR,5790,6945
60487,2023120800105,T001FR,7310,7805
60491,2024110800106,T001FR,9940,10485
60492,2024110800106,T001FR,10725,11090
60493,2024110800106,T001FR,11490,12145
60500,2024010400108,T001FR,6370,6750
60501,2024010400108,T001FR,6825,7135
60505,2022082900107,T001FR,10875,11370
60509,2022061400103,T001FL,11900,12390
60510,2022061400103,T001FR,12420,12660
60514,2024100800104,T001FR,8875,9175
60515,2024100800104,T001FR,9215,9305
60516,2024100800104,T001FR,9710,10715
60523,2022012100105,T001FR,16635,16790
60524,2022012100105,T001FR,16815,16920
60525,2022012100105,T001FR,16940,17055
60526,2024062800106,T001FR,6610,6755
60527,2022012100105,T001FR,17065,17345
60528,2024062800106,T001FR,7000,7725
60529,2024062800106,T001FR,8340,9110
60539,2024091700108,T001FR,5050,5215
60540,2024091700108,T001FR,5605,5820
60541,2024091700108,T001FR,6240,6310
60542,2024091700108,T001FR,6550,7330
60546,2024092400101,T001FL,5990,6410
60547,2024092400101,T001FR,6460,6830
60551,2022010500105,T001FR,7180,7890
60555,2022051300103,T001FR,6590,6605
60556,2022051300103,T001FR,6965,7585
60560,2023122200103,T001FR,5800,6110
60561,2023122200103,T001FL,6135,6240
60562,2023122200103,T001FR,6255,6690
60566,2021102900102,T001FR,7280,8080
60570,2022020900105,T001FR,6935,7565
60574,2024062100106,T001FR,7520,7605
60575,2024062100106,T001FR,7845,8805
60579,2021070200104,T001FR,9170,9550
60583,2021082800107,T001FR,11035,11435
60584,2021082800107,T001FR,12370,12455
60589,2024102900107,T001FR,425,945
60590,2024092000102,T001FR,14595,15210
60591,2024092000102,T001FR,15250,15665
60595,2024102900107,T001FR,1195,1585
60596,2023021000101,T001FR,5320,5925
60600,2024102900107,T001BACK,1590,1910
60601,2024110900104,T001FR,5630,6495
60605,2024102900107,T001FR,1920,2230
60609,2024100100103,T001FR,5935,7115
60613,2022091600104,T001FR,8275,8965
60617,2023022000106,T001FR,6795,7280
60621,2024062300104,T001FR,5645,6160
60622,2024062300104,T001FR,6185,6355
60623,2021091100105,T001FR,7055,7260
60624,2021091100105,T001FR,7410,7545
60628,2023120700107,T001FL,5620,5830
60629,2023120700107,T001FR,5855,6320
60630,2023120700107,T001FR,6920,6950
60631,2024062300104,T001FR,6390,7305
60635,2024062300104,T001DRONE,7320,7880
60639,2024062300104,T001FR,7985,8125
60640,2024060800108,T001FR,8740,9150
60641,2023011400101,T001FR,10395,11010
60643,2024060800108,T001FR,9520,10065
60645,2024060800108,T001FR,10435,11240
60656,2023041800102,T001FR,6065,7025
60657,2024103000106,T001FR,15730,16025
60661,2024103000106,T001FR,16300,16340
60662,2024103000106,T001FR,16345,16755
60664,2021091700107,T001FL,7380,7520
60665,2021091700107,T001FR,7540,8075
60669,2024051000104,T001FR,9300,9880
60670,2024051000104,T001FR,10135,10380
60671,2024051000104,T001FL,10580,10930
60672,2024051000104,T001FR,10970,11800
60679,2024102200104,T001FR,1305,2200
60683,2023030200105,T001FR,5345,5810
60687,2021050400104,T001FR,15330,15820
60688,2021050400104,T001FR,20775,20885
60692,2021120900104,T001FR,7015,7385
60696,2023122400104,T001DRONE,5950,6430
60700,2022121400101,T001FR,5860,6290
60707,2022121100108,T001DRONE,5590,5845
60708,2023102400104,T001FL,6370,6570
60709,2023102400104,T001FR,6595,6945
60713,2024021600108,T001FR,7325,7895
60717,2024060700106,T001FR,5400,5605
60718,2024060700106,T001FR,5840,5995
60719,2024060700106,T001FR,6120,6530
60720,2024060700106,T001FR,6955,7670
60727,2023012400103,T001FR,11330,11855
60731,2024012100101,T001FR,6120,6835
60735,2024101800103,T001FR,6280,6510
60736,2024101800103,T001FR,6670,6770
60737,2024101800103,T001FR,6940,7475
60741,2022123100110,T001FR,10780,11430
60745,2024103100108,T001FR,4720,4845
60746,2024103100108,T001FR,4865,5240
60747,2024103100108,T001FR,5255,5585
60748,2024103100108,T001FR,5595,5850
60749,2024103100108,T001FR,5860,6555
60753,2023032400102,T001BACK,5420,5670
60754,2023032400102,T001FR,5680,5980
60758,2022052400102,T001FR,11180,11995
60762,2022010100107,T001FR,5865,6180
60763,2022010100107,T001FR,5880,6175
60764,2022010100107,T001FR,6310,6825
60765,2024082600105,T001FR,14455,14645
60766,2024082600105,T001FL,14710,15035
60767,2024082600105,T001FR,15065,15630
60771,2022042200104,T001FR,6290,7015
60772,2021062500103,T001FR,7240,7265
60775,2021062500103,T001FR,7400,7880
60780,2022021200109,T001FR,9145,9740
60784,2024092200102,T001FR,5205,5430
60785,2024050300105,T001FR,6055,6685
60789,2024062800108,T001FR,6550,6720
60790,2024062800108,T001FR,6845,7250
60791,2024092200102,T001FR,5665,6575
60793,2024062800108,T001FR,7455,8385
60799,2021051100104,T001FR,23850,24515
60803,2022120200105,T001FR,5355,5960
60806,2024083100104,T001FR,6950,7350
60808,2024083100104,T001FR,7805,8185
60809,2022120200105,T001FR,5965,6065
60810,2024083100104,T001FR,8525,9165
60821,2021052500105,T001FR,7265,7805
60825,2021050900109,T001FR,11360,11440
60826,2021050900109,T001FR,11720,12050
60830,2023022800105,T001FR,5925,6055
60831,2023051200103,T001FR,6560,7330
60835,2023022800105,T001FR,6060,6570
60837,2023090500104,T001FR,8765,9500
60843,2024060700105,T001FR,5900,6860
60847,2023041400101,T001FR,7160,7995
60851,2022012400105,T001FR,7045,7520
60855,2023021400108,T001FR,5960,6605
60859,2023010700103,T001FR,6135,6470
60863,2021051500103,T001FL,6580,6875
60864,2021051500103,T001FL,6925,7320
60868,2024060800106,T001FL,5645,6280
60869,2024060800106,T001FR,6300,6795
60873,2021091100107,T001FR,6615,7315
60877,2022120600106,T001FR,5235,5400
60878,2022120600106,T001FR,5550,5850
60882,2021121200101,T001BACK,8570,8865
60883,2021121200101,T001FR,8895,9360
60887,2024061400102,T001FR,5085,5365
60888,2024061400102,T001FR,5475,5570
60889,2024061400102,T001FR,5705,6455
60893,2024110900110,T001FR,6180,6805
60897,2023102000103,T001FR,6235,6540
60898,2023102000103,T001FR,6655,7090
60902,2023112800106,T001FR,6045,6165
60903,2024060400101,T001FR,5610,5995
60904,2024060400101,T001FR,6130,6675
60908,2024052400108,T001FR,6080,6955
60909,2024052400108,T001FR,7115,8025
60913,2021121700101,T001FL,7270,7720
60914,2021121700101,T001FL,7840,8000
60915,2021121700101,T001FL,7750,7830
60919,2023112800106,T001FR,6175,6490
60923,2023112800106,T001FR,6520,6610
60924,2023011000102,T001FR,8335,8535
60925,2023011000102,T001FR,8545,8740
60926,2023011000102,T001FR,8760,9295
60930,2023011000102,T001FR,9320,9410
60931,2022012700106,T001FR,6265,6600
60932,2022012700106,T001LEFT,6625,6750
60933,2022012700106,T001FR,6780,7025
60936,2021120500108,T001FR,8040,8945
60941,2021120500108,T001FR,8970,9140
60942,2024110900107,T001FR,6220,6685
60943,2024110900107,T001FR,7310,7940
60950,2024050300107,T001FR,4205,4895
60951,2024050300107,T001FR,5290,5550
60952,2022041500102,T001FR,8240,9045
60956,2024050300107,T001FR,5560,5905
60957,2024050300107,T001FR,5915,6545
60958,2024011800104,T001FR,6060,6075
60959,2024011800104,T001FR,6100,6165
60960,2024011800104,T001FR,6185,6840
60964,2024082800108,T001FR,8440,9100
60971,2024101800101,T001FR,5770,7120
60975,2024103000108,T001FR,5565,5635
60976,2024103000108,T001FR,6070,6375
60977,2024103000108,T001FR,6555,7090
60981,2023063000101,T001FR,6065,6555
60986,2023120300107,T001FR,6255,6780
60990,2021120200102,T001FR,7300,7435
60991,2021120200102,T001LEFT,7465,7655
60992,2021120200102,T001FR,7680,7985
60996,2022123000103,T001FR,6900,7435
61000,2023011400103,T001FR,7475,8020
61004,2022041600107,T001FR,11590,12435
61008,2024050300103,T001FR,5515,5615
61009,2024050300103,T001FR,5770,6010
61010,2024050300103,T001FR,6090,6300
61011,2024050300103,T001FR,6780,7520
61017,2024100100105,T001BACK,5225,5820
61018,2024100100105,T001BACK,5950,5980
61019,2024100100105,T001FR,6020,6255
61023,2022102500104,T001FR,6040,6430
61027,2024053100103,T001FR,5945,6705
61028,2024053100103,T001FR,7105,7910
61035,2022042200101,T001FL,6360,6605
61036,2022042200101,T001FR,6625,7020
61040,2023112500103,T001FR,6410,7175
61044,2023111400106,T001FR,6070,6170
61045,2023111400106,T001FR,6180,6470
61049,2024111500101,T001FR,8490,8755
61050,2024111500101,T001FR,9135,9750
61051,2024111500101,T001FR,10425,10990
61061,2024083100108,T001FR,7285,7755
61062,2024083100108,T001FR,8065,8100
61063,2024083100108,T001FR,8350,8880
61070,2024022500109,T001FL,6505,6625
61071,2024022500109,T001FR,6655,7230
61075,2023010700101,T001FR,6075,6455
61079,2023112500104,T001FR,6970,7620
61083,2022020600109,T001FL,7205,7350
61084,2022020600109,T001FR,7370,7695
61088,2021121900106,T001FR,12260,12820
61092,2024090700108,T001FL,6370,6510
61093,2024090700108,T001FR,6895,7100
61094,2024090700108,T001FR,7395,8115
61101,2024111800101,T001FR,6070,6175
61102,2024111800101,T001FR,6290,6445
61103,2024111800101,T001FR,6680,7210
61107,2024050400107,T001FR,7770,7985
61108,2024050400107,T001FL,8035,8325
61109,2024050400107,T001FR,8400,8900
61113,2024020900108,T001FR,7150,7775
61117,2024010100105,T001FR,7350,7855
61121,2021102200102,T001FR,6620,6800
61122,2021102200102,T001LEFT,6840,7040
61123,2024092200101,T001FR,5150,5965
61124,2021102200102,T001FR,7055,7345
61128,2022012900106,T001FR,6800,7055
61129,2024092200101,T001FR,6245,6315
61130,2022012900106,T001FR,7085,7525
61134,2024091000101,T001FR,6660,7360
61136,2024092200101,T001FR,6335,6630
61142,2023120100102,T001FR,6375,6875
61146,2024042300106,T001FR,5015,5495
61147,2024042300106,T001FR,5875,6635
61151,2024110500105,T001FR,6525,6690
61152,2024110500105,T001FR,6895,7420
61153,2024110500105,T001FR,7875,8040
61154,2024110500105,T001FR,8215,8760
61161,2021061500105,T001FL,6830,7165
61162,2021061500105,T001FR,7220,7550
61163,2021061500105,T001FR,8005,8190
61167,2023112900104,T001FR,6185,6860
61171,2023020500106,T001FR,8495,9175
61175,2021043000104,T001FR,6955,7555
61179,2024091300107,T001FR,5550,5710
61180,2024091300107,T001FR,5785,5885
61181,2024091300107,T001FR,5945,6380
61185,2022050600104,T001BACK,11985,12015
61186,2022050600104,T001FR,12210,12555
61190,2023092600108,T001FL,5595,6165
61191,2023092600108,T001FR,6195,6520
61195,2024100100102,T001BACK,6160,6755
61196,2024100100102,T001FR,6795,7160
61197,2024100100102,T001BACK,7270,8050
61198,2024100100102,T001FR,8070,8380
61205,2023122400107,T001FR,5915,6535
61209,2023101700103,T001FR,6215,7090
61213,2023122800103,T001FR,6200,6300
61214,2023122800103,T001FR,6315,6585
61215,2023122800103,T001FR,6945,7130
61219,2024061800104,T001FR,6500,6745
61220,2024061800104,T001FR,6905,7180
61221,2024061800104,T001FR,7410,8370
61225,2023021900107,T001FR,5455,5845
61229,2023021900107,T001FR,5850,5950
61230,2024061100106,T001FR,4600,5160
61231,2024061100106,T001RIGHT,5165,5395
61232,2024061100106,T001FR,5610,6175
61233,2024061100106,T001FR,6185,6675
61237,2021061200105,T001FR,15945,16560
61241,2021061200105,T001FR,16570,16715
61242,2022111200102,T001FR,5235,5875
61246,2022010900101,T001FR,14820,14985
61247,2022010900101,T001FR,14990,15560
61251,2022012000108,T001FL,6340,6545
61252,2022012000108,T001FR,6890,7395
61256,2022012000108,T001FR,7405,7620
61257,2023121500102,T001FR,5800,6540
61260,2023121500102,T001FR,6560,6715
61261,2023121500102,T001FR,6720,7160
61262,2023121500102,T001FR,7165,7795
61264,2024091900107,T001FR,5465,5580
61265,2024091900107,T001FR,5665,6510
61269,2024051700101,T001FR,8685,8760
61270,2024051700101,T001FR,8845,9120
61271,2024051700101,T001FR,9560,9765
61272,2024051700101,T001RIGHT,9775,9925
61273,2024051700101,T001FR,10220,10380
61274,2024051700101,T001FR,10555,11045
61278,2024090500105,T001FL,4355,4695
61279,2024090500105,T001FR,4960,5455
61280,2024090500105,T001FR,5575,5790
61281,2024090500105,T001FR,6110,6655
61285,2022050700105,T001FR,6715,6805
61286,2022050700105,T001FR,7040,7690
61290,2021092100106,T001FR,6850,7080
61291,2021092100106,T001FR,7095,7490
61295,2023042100101,T001FR,6460,7030
61299,2024052800106,T001FR,4665,4720
61300,2024052800106,T001FR,4735,5235
61301,2024052800106,T001FR,5250,5610
61302,2024052800106,T001FR,5825,6580
61306,2023121200103,T001FR,6345,6490
61307,2023121200103,T001FR,6500,6895
61311,2023050600107,T001FL,6395,6885
61315,2024053100106,T001FR,5675,6000
61316,2024053100106,T001FR,6280,6960
61320,2021041000107,T001FR,5695,6170
61324,2024020100103,T001FR,6045,6585
61331,2023021100103,T001FR,5655,6205
61335,2021110500102,T001FR,8450,8545
61336,2021110500102,T001FR,8555,8995
61340,2021110500102,T001FR,9010,9165
61341,2021123100104,T001FR,6515,7330
61345,2024103000101,T001FR,5995,6160
61346,2024103000101,T001FR,6435,6830
61350,2024103000101,T001FR,6850,7585
61351,2024103000101,T001FR,7610,8105
61355,2024060800105,T001FR,6235,6830
61356,2024060800105,T001FR,7285,8670
61361,2024083000107,T001FR,5110,5585
61362,2024083000107,T001FR,6425,7015
61366,2024110400107,T001FR,6075,6580
61367,2024110400107,T001FR,6605,7140
61371,2023021300105,T001FR,6660,7360
61375,2024050400102,T001FR,7735,7845
61376,2024050400102,T001FR,8080,8405
61377,2024050400102,T001FR,8415,8505
61378,2024050400102,T001FR,8835,9305
61382,2021110300101,T001FR,7480,8210
61386,2024082600107,T001FR,4225,5410
61387,2024082600107,T001FR,5440,5935
61388,2024082600107,T001FR,5945,6630
61392,2021091700103,T001FR,7470,8210
61396,2021091700103,T001FR,8230,8320
61397,2024092200108,T001FR,5235,5415
61398,2024092200108,T001FR,5580,6390
61402,2024092200108,T001FR,6635,7355
61406,2024091000106,T001FR,5480,5600
61407,2024091000106,T001FR,5935,6065
61408,2024091000106,T001FR,6350,6805
61412,2024091000106,T001FR,7155,7895
61416,2024043000102,T001FR,5130,5205
61417,2024043000102,T001FR,5325,5530
61418,2024043000102,T001FR,5625,6455
61422,2024043000102,T001FR,6595,7460
61426,2022122300105,T001FL,7515,8130
61430,2024092000101,T001FR,4975,5000
61431,2024092000101,T001FR,5490,5885
61432,2024092000101,T001FR,6070,6330
61433,2024092000101,T001FR,6430,6565
61434,2024092000101,T001FR,6725,7240
61438,2021122400108,T001FR,13245,13625
61442,2021122400108,T001FR,13645,13805
61443,2024103100104,T001FR,5975,6590
61481,2023112800105,T001FR,6950,7230
61482,2024020800106,T001FR,5995,6010
61483,2024020800106,T001BACK,6015,6110
61484,2024020800106,T001FR,6115,6520
61488,2024020800106,T001FR,6530,6685
61489,2024051700108,T001FR,5455,5680
61490,2024051700108,T001FR,5690,6155
61491,2024051700108,T001FR,6185,6290
61492,2024051700108,T001FR,6300,6505
61494,2024051700108,T001FR,6860,7340
61498,2022011500106,T001FR,6705,7050
61499,2022011500106,T001FR,7055,7410
61503,2024100800108,T001BACK,5265,5660
61504,2024100800108,T001FR,6055,6570
61505,2024100800108,T001FR,6685,6840
61506,2024100800108,T001BACK,6850,7135
61507,2024100800108,T001FR,7145,7440
61511,2024100800108,T001FR,7460,7600
61512,2021120500104,T001FR,8130,8295
61513,2021120500104,T001FR,8395,8810
61517,2024041900102,T001FR,5070,5715
61518,2024041900102,T001FR,6265,7060
61522,2024012100106,T001FR,6985,7145
61523,2024012100106,T001FR,7150,7530
61527,2024012100106,T001FR,7550,7570
61528,2024050700102,T001BACK,6060,6335
61529,2024050700102,T001FR,6360,6705
61533,2024050700102,T001FR,6740,6935
61534,2024020400105,T001FR,7595,7685
61535,2024020400105,T001FR,7810,8255
61539,2024010700109,T001FR,6690,6810
61540,2024010700109,T001FR,6820,7180
61543,2023120800102,T001FR,7235,7860
61547,2023022100105,T001FR,5510,5645
61548,2023022100105,T001FR,5650,5925
61552,2023021600105,T001FR,5285,5890
61556,2023010400103,T001BACK,17640,17670
61557,2023010400103,T001FR,17770,18190
61561,2023010400103,T001FR,18305,18525
61562,2023010400103,T001FR,18535,18565
61563,2021041700109,T001FR,24545,24795
61564,2021041700109,T001FR,24800,25200
61568,2023060900101,T001FR,8010,8730
61572,2024102200103,T001FR,1405,1540
61573,2024102200103,T001FR,1555,1740
61574,2024102200103,T001FR,1780,2415
61578,2024102200103,T001FR,2455,2595
61579,2024101800105,T001FR,5330,5710
61580,2024101800105,T001FR,5780,5980
61581,2024101800105,T001FR,6145,6625
61582,2024101800105,T001FR,6700,7210
61596,2023011300104,T001FR,14560,14760
61597,2023011300104,T001FR,14775,15090
61601,2021052100103,T001FR,8425,8670
61602,2022020300103,T001FR,7095,7560
61605,2021052100103,T001FR,8680,9080
61610,2022111300101,T001FR,11895,12450
61614,2024060400104,T001BACK,5420,5580
61615,2024060400104,T001FR,5725,5850
61616,2024060400104,T001FR,6035,6185
61617,2024060400104,T001FR,6200,6415
61621,2022010900102,T001FR,15660,15805
61622,2023122000108,T001FR,6235,6990
61626,2023112300108,T001LEFT,6785,6935
61627,2023112300108,T001FR,6950,7475
61631,2022021000106,T001FR,17485,17560
61632,2022021000106,T001FL,17565,17730
61633,2022021000106,T001FR,17765,18295
61637,2024111800108,T001FR,8555,9085
61641,2024111800108,T001FR,9935,10650
61645,2023010900105,T001FR,10245,10865
61649,2024051400107,T001FR,6900,7085
61650,2024051400107,T001BACK,7220,7615
61651,2024051400107,T001FR,7645,7665
61652,2024051400107,T001FR,7690,8220
61656,2022110800107,T001FR,9930,10160
61659,2024111800103,T001FR,6620,6725
61660,2024111800103,T001FL,6760,6785
61661,2024111800103,T001FL,6820,6935
61662,2023060600106,T001FL,5880,6160
61663,2024111800103,T001FR,7035,7810
61664,2023060600106,T001FR,6170,6510
61668,2021091000106,T001BACK,9445,9770
